meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
878.3333333333334,167,1534,469496.3333333334,685.198024904723,0.07066482333302494,0.028072328604988855,0.15268056328847618,0.005047447235929446,0.07104538856202734,0.6,65,999.4923076923077,967,1000,13.0,0.0,0.0,36.06121828866466,unknown,5,00
595.2857142857143,134,1433,225237.2380952381,474.5916540513941,0.10586579506457809,0.028266326980350708,0.24006725282921956,0.004867349911854157,0.06976639529067098,1.4,10,456.9,34,1700,2.0,0.3333333333333333,0.3333333333333333,38.83286495193469,unknown,5,00
383.25,100,933,148292.91666666666,385.08819336181506,0.14840957286704434,0.027944184779060306,0.3657736280556183,0.022684361058978055,0.1506132831425504,0.8,97,1000.0,1000,1000,19.4,0.3333333333333333,0.3333333333333333,27.528147925250188,unknown,5,00
594.3333333333334,100,2200,717197.0666666667,846.8748825338172,0.027618309910894995,0.013787872065131025,0.03664637331300078,5.61899006644501e-05,0.007495992306856384,1.2,37,593.4324324324324,0,1000,7.4,0.4,0.2,1104.928402388996,unknown,5,00
403.6666666666667,200,833,44585.0,211.15160430363773,0.11716877685180092,0.017509233207910226,0.33115007811410296,0.009301101902954577,0.09644222054139243,1.8,26,588.6538461538462,33,2166,5.2,0.375,0.5,28.885401320451386,unknown,5,00
500.0,233,900,34158.5,184.82018288055013,0.04900863462250798,0.028650302289426662,0.11363825864136404,0.0012037007702350474,0.034694391048626975,1.8,2,1617.0,0,3234,0.4,0.5,0.5,207.30692603041953,unknown,5,00
341.6666666666667,133,1000,86397.1515151515,293.93392372292027,0.052452904617853485,0.005429334816511666,0.19703505610580016,0.0024994633156340874,0.04999463286827985,2.4,13,779.3846153846154,33,2934,2.6,0.45454545454545453,0.36363636363636365,370.535034309815,unknown,5,00
319.07142857142856,100,600,19740.071428571424,140.4993645130519,0.04161167739694262,0.010668698326772768,0.12193360753692478,0.0006907621362229092,0.02628235408449763,2.8,2,1183.5,533,1834,0.4,0.6153846153846154,0.6153846153846154,600.0198220834081,unknown,5,00
258.625,100,567,31640.553571428572,177.87791760482403,0.04589790455582632,0.02995950869722116,0.08471327910015022,0.00043150098668089657,0.02077260182742876,1.6,69,955.9710144927536,566,1000,13.8,0.42857142857142855,0.2857142857142857,35.76057004537199,unknown,5,00
642.5714285714286,166,1333,254589.61904761905,504.56874561115956,0.03354164295527599,0.017953546231396687,0.06344732232083737,0.00019938626994564314,0.014120420317598309,1.4,4,1033.0,33,2000,0.8,0.3333333333333333,0.5,47.774875482908776,unknown,5,00
545.875,167,1233,151309.26785714287,388.9849198325597,0.06228784451619427,0.02171032151793097,0.14686082881483611,0.0025776382446871006,0.05077044656773368,1.6,7,1009.1428571428571,366,2266,1.4,0.42857142857142855,0.2857142857142857,65.59817710012835,unknown,5,00
450.1,100,900,54633.43333333333,233.73795869163683,0.039559993720026124,0.02877069163555226,0.07376030317185857,0.00024837131428455834,0.015759800578832157,2.0,7,904.5714285714286,33,2100,1.4,0.3333333333333333,0.4444444444444444,212.73619203250163,unknown,5,00
459.3333333333333,167,1267,117542.50000000003,342.84471703673665,0.09647575371007597,0.013171566027169741,0.40051811344641103,0.01893307701178139,0.13759751818903346,1.8,12,724.6666666666666,0,2466,2.4,0.625,0.625,48.2878837613032,unknown,5,00
619.4285714285714,100,1534,271233.9523809524,520.8012599648281,0.05439175703549061,0.016619557417425664,0.1792427174874172,0.0032778795604782494,0.057252769020181456,1.4,8,258.375,33,1100,1.6,0.6666666666666666,0.3333333333333333,206.75803402646505,unknown,5,00
722.3333333333334,167,2533,852863.8666666665,923.5062894570164,0.07068338202905172,0.028047317982624886,0.14686082881483611,0.003179493553650787,0.05638699809043559,1.2,9,940.4444444444445,0,2667,1.8,0.2,0.2,46.523466361995446,unknown,5,00
466.8,100,867,53363.066666666666,231.00447326116148,0.037917970946051704,0.018995326264651884,0.07376030317185857,0.00022162533441558375,0.014887086162697646,2.0,4,1266.75,567,1900,0.8,0.4444444444444444,0.4444444444444444,931.5295852725027,unknown,5,00
360.6363636363636,167,634,23111.254545454547,152.02386176339078,0.08777765312718927,0.005455292859614649,0.40051811344641103,0.015840837477887122,0.12586038883575373,2.2,15,695.3333333333334,33,1267,3.0,0.5,0.6,43.8297755132654,unknown,5,00
546.25,100,1067,145784.2142857143,381.8169905670965,0.061518409290920374,0.017744939407968303,0.1792427174874172,0.002789259417970201,0.05281343974756995,1.6,8,429.25,33,2467,1.6,0.7142857142857143,0.42857142857142855,249.54066970945127,unknown,5,00
1208.0,366,1933,520744.6666666667,721.6264038037042,0.029769096535034373,0.024981183564385362,0.03663951199532024,2.4387854635613207e-05,0.004938406082493947,0.8,0,0,0,0,0,0.3333333333333333,0.6666666666666666,637.20720746984,unknown,5,00
503.8888888888889,167,867,52677.61111111111,229.5160367188121,0.04878147439384726,0.011678005228396222,0.13928157673665487,0.001434944386482909,0.037880659794714625,1.8,4,1441.75,900,1967,0.8,0.5,0.375,93.47747023305777,unknown,5,00
375.72727272727275,100,900,47372.01818181818,217.65113871013443,0.06488473618064489,0.013165290990608435,0.40051811344641103,0.01251415138556326,0.11186666789335982,2.2,14,723.6428571428571,33,2534,2.8,0.4,0.5,33.19407557595019,unknown,5,00
512.875,100,1267,157826.69642857142,397.27408225124805,0.0610173936828506,0.020284814466051796,0.1792427174874172,0.002782032328999847,0.052744974443067534,1.6,10,496.8,33,3734,2.0,0.7142857142857143,0.2857142857142857,47.814368860467695,unknown,5,00
1633.0,1266,1900,107989.0,328.6167981098958,0.02843453602585144,0.024448302091013643,0.030830598522587134,1.2079910837035709e-05,0.0034756166124927687,0.6,0,0,0,0,0,0.5,0.5,477.90540560238,unknown,5,00
1216.75,134,2733,1651033.5833333333,1284.925516648079,0.027369464313103907,0.013871926854818832,0.03555580873262042,8.925777819882861e-05,0.009447633470813134,0.8,1,1333.0,1333,1333,0.2,0.3333333333333333,0.6666666666666666,2367.970826599417,unknown,5,00
391.0,100,900,58046.6,240.92862013467806,0.03764374202678906,0.007069546943907503,0.07376030317185857,0.00036324670810282243,0.019059032192187055,2.2,12,697.0833333333334,33,2667,2.4,0.3,0.5,33.19407557595019,unknown,5,00
481.6666666666667,100,1267,126219.25,355.2734862046421,0.06215401045248636,0.0156548833735498,0.26110468703790285,0.005970611566012999,0.07726973253488716,1.8,6,311.3333333333333,0,1600,1.2,0.625,0.5,52.09390812536035,unknown,5,00
744.6666666666666,134,1733,514423.8666666667,717.2334812783538,0.07684170659388248,0.014575941994810729,0.2921176199045437,0.011431591710668538,0.10691862190782547,1.2,8,353.875,233,500,1.6,0.6,0.4,289.75414843428933,unknown,5,00
960.0,134,1800,543872.5,737.4771182891033,0.026909623395575587,0.010896550537635098,0.034853716059091364,8.674983054386957e-05,0.009313958908212424,1.0,1,2800.0,2800,2800,0.2,0.25,0.5,1908.8396225017682,unknown,5,00
866.6,100,3600,2342872.3000000007,1530.644406777747,0.10051517156856209,0.01894967070806296,0.20230548967866108,0.005021021191862388,0.07085916448747041,1.0,32,562.53125,33,2800,6.4,0.75,0.75,16.348892138447003,unknown,5,00
448.1111111111111,167,933,63390.61111111111,251.7749215293515,0.09461147406174981,0.013426667005522171,0.40051811344641103,0.019178817175201646,0.13848760657619022,1.8,15,551.4,34,1700,3.0,0.625,0.625,48.2878837613032,unknown,5,00
481.77777777777777,100,1534,221076.69444444444,470.18793523913865,0.060896701204338655,0.011700770493662896,0.1792427174874172,0.0027120506259128946,0.05207735233201564,1.8,8,350.0,33,1833,1.6,0.625,0.375,241.89287886205395,unknown,5,00
1588.3333333333333,1366,1766,41496.333333333336,203.70648819645714,0.029596634129929134,0.028295351755107973,0.031165795267189215,2.113680762536682e-06,0.0014538503232921474,0.6,1,4433.0,4433,4433,0.2,0.5,0.5,1145.303773501061,unknown,5,00
1444.6666666666667,133,4067,5157474.333333332,2271.007338899047,0.027212408901462398,0.01736745504754945,0.03274985356424139,7.30705226053592e-05,0.008548129772374726,0.6,17,527.4117647058823,33,4433,3.4,0.5,0.5,1682.2056676985512,unknown,5,00
336.27272727272725,100,933,53635.01818181819,231.5923534614608,0.078849072654806,0.00815282573296489,0.20230548967866108,0.0036348987528225115,0.0602901215193875,2.2,19,498.0,0,1000,3.8,0.6,0.7,30.120262343410563,unknown,5,00
546.25,100,1567,236212.7857142857,486.01726894657327,0.060694562103316356,0.020519269853250432,0.1792427174874172,0.0027935089138750317,0.05285365563397703,1.6,8,508.375,33,3100,1.6,0.8571428571428571,0.42857142857142855,230.2245188934198,unknown,5,00
1208.25,200,1933,580731.5833333334,762.0574672118457,0.025294593641673503,0.011112940931367207,0.030680704769383848,8.969155521545691e-05,0.00947056256066433,0.8,0,0,0,0,0,0.3333333333333333,0.3333333333333333,637.20720746984,unknown,5,00
1217.0,134,3367,2237192.6666666665,1495.7247964337112,0.02721610893841212,0.014891261662200866,0.03425282373095271,7.363629370203425e-05,0.008581159228334728,0.8,1,700.0,700,700,0.2,0.3333333333333333,0.6666666666666666,2367.970826599417,unknown,5,00
320.0,100,667,29721.11111111111,172.39811806139622,0.08304739064124933,0.02654119438319591,0.20230548967866108,0.003643836053419245,0.060364195127734825,2.0,36,958.3333333333334,700,1000,7.2,0.5555555555555556,0.7777777777777778,27.382056675827783,unknown,5,00
794.0,133,1966,523210.4,723.3328417817071,0.04233754770542234,0.006121763206838187,0.06547716303160771,0.000473538879470303,0.021760948496568414,1.2,0,0,0,0,0,0.6,0.2,327.95366163433437,unknown,5,00
966.8,200,1933,537755.7,733.3182801485314,0.032220457057355746,0.007713151951015289,0.06703205419489504,0.0004625725439671176,0.02150749971445118,1.0,0,0,0,0,0,0.75,0.75,346.4711281555195,unknown,5,00
1217.0,134,2500,1427992.6666666667,1194.9864713320678,0.026247753701020133,0.011257538172853203,0.03425282373095271,0.00010650590980286453,0.010320170047187426,0.8,1,2100.0,2100,2100,0.2,0.3333333333333333,0.6666666666666666,2098.4205398438653,unknown,5,00
604.7142857142857,100,2867,1003448.2380952379,1001.7226353114108,0.08441184613388898,0.0032345808036082324,0.20230548967866108,0.004612227407352368,0.06791338165157415,1.4,32,539.625,33,2067,6.4,0.8333333333333334,0.8333333333333334,19.16743967307945,unknown,5,00
647.5714285714286,100,1966,482130.28571428574,694.3560223072064,0.06448193121637415,0.028760143336350873,0.1343215882214051,0.0019923453419185507,0.04463569582653048,1.4,4,733.75,400,1134,0.8,0.3333333333333333,0.5,49.55288344777778,unknown,5,00
799.8333333333334,200,2200,564053.3666666666,751.0348638156997,0.046772456902594815,0.019463535193275944,0.08718080753331732,0.0006343859401363838,0.025187019278516937,1.2,1,4634.0,4634,4634,0.2,0.6,0.2,251.84769636486186,unknown,5,00
794.5,134,1700,390119.5,624.5954690837902,0.027216848668111356,0.010249212576324721,0.034853716059091364,7.474750486084312e-05,0.008645663934067939,1.2,1,3500.0,3500,3500,0.2,0.4,0.4,2290.607547002122,unknown,5,00
2200.0,100,4300,8820000.0,2969.8484809834995,0.10763926425448052,0.082214683459677,0.13306384504928404,0.0012928186171829836,0.035955786977661656,0.4,30,587.7666666666667,33,3500,6.0,1.0,1.0,8.404478914230612,unknown,5,00
436.6,200,1233,95126.4888888889,308.425823965648,0.0713745917660655,0.005729143963645841,0.20230548967866108,0.0038149949006356745,0.06176564498680213,2.0,6,617.0,34,1833,1.2,0.5555555555555556,0.6666666666666666,69.50425860272678,unknown,5,00
799.6666666666666,266,1333,160462.26666666666,400.5774165709628,0.046041561627177464,0.007543481464976917,0.08718080753331732,0.0007456441687047699,0.02730648583587368,1.2,0,0,0,0,0,0.6,0.2,251.84769636486186,unknown,5,00
325.0833333333333,100,1100,87459.17424242424,295.7349729782128,0.08395271957717161,0.015203786435845574,0.40331455162357466,0.01259567578060788,0.11223045834624341,2.4,21,971.4761904761905,367,1067,4.2,0.5454545454545454,0.6363636363636364,125.33039585901105,unknown,5,00
1522.6666666666667,134,4067,4868796.333333332,2206.534915502887,0.027251213227396025,0.01736745504754945,0.03286626654204227,7.371967035509438e-05,0.0085860159768716,0.6,10,616.7,33,4667,2.0,0.5,0.5,1682.2056676985512,unknown,5,00
315.09090909090907,100,700,30762.890909090907,175.3935315486033,0.07871724696912898,0.006702743190517646,0.20230548967866108,0.0036555929896435386,0.06046150006114254,2.2,26,507.9230769230769,0,1000,5.2,0.6,0.7,30.120262343410563,unknown,5,00
799.6666666666666,266,1966,383377.8666666667,619.1751502334914,0.04036380459319711,0.01375159094634416,0.06350254060490004,0.00031198155756710904,0.017662999676360442,1.2,0,0,0,0,0,0.4,0.2,251.84769636486186,unknown,5,00
491.625,100,2200,485323.125,696.6513654619504,0.1080468541995529,0.021771486561098164,0.40331455162357466,0.017648777147991814,0.132848700211902,1.6,21,1027.0,367,2233,4.2,0.5714285714285714,0.8571428571428571,81.63240108365993,unknown,5,00
459.44444444444446,100,2034,396216.5277777779,629.4573280038751,0.0570380131581576,0.02473421166736962,0.22417064756615318,0.00405643386111304,0.06369013943392682,1.8,10,906.7,334,3033,2.0,0.5,0.25,76.11213986863412,unknown,5,00
355.44444444444446,100,1000,74747.27777777778,273.3994838652366,0.08867730752180675,0.02890356813180905,0.20230548967866108,0.003732603511114514,0.06109503671424148,1.8,35,541.0,33,2100,7.0,0.625,0.75,24.643851008245004,unknown,5,00
794.1666666666666,100,1966,491554.9666666668,701.1098107049044,0.036817870510809016,0.011888558204165532,0.061695192998536284,0.00027720718541621815,0.01664954009623744,1.2,1,100.0,100,100,0.2,0.8,0.4,261.4467931308916,unknown,5,00
609.4285714285714,133,2200,547322.2857142857,739.8123314153974,0.06469872490566296,0.008936394899865226,0.1554767249369674,0.0028430331831260894,0.05332010111699048,1.4,15,1128.9333333333334,367,3600,3.0,0.3333333333333333,0.3333333333333333,338.7052371029562,unknown,5,00
360.8181818181818,100,1134,112644.76363636363,335.6259281348264,0.06213976539365291,0.020467219201850802,0.22417064756615318,0.004423900514696674,0.06651240872721927,2.2,12,613.9166666666666,0,2900,2.4,0.6,0.4,92.33724862154652,unknown,5,00
426.6,133,1133,110105.37777777777,331.8213039842044,0.10843997357318302,0.030110170765435942,0.2822474171389785,0.007359367899260445,0.0857867582978891,2.0,10,573.1,33,2200,2.0,0.4444444444444444,0.4444444444444444,49.596300767459745,unknown,5,00
657.1428571428571,200,1700,334616.47619047615,578.4604361496783,0.06027291287160567,0.006167422295774476,0.1343215882214051,0.0024004067905814383,0.04899394646873671,1.4,4,741.75,167,1300,0.8,0.3333333333333333,0.5,48.652981021908744,unknown,5,00
794.1666666666666,233,2100,495043.7666666667,703.5934669016383,0.0540716833904897,0.009173482152086734,0.08858620581211296,0.0010024949688905624,0.03166220094830052,1.2,1,4967.0,4967,4967,0.2,0.6,0.2,251.84769636486186,unknown,5,00
252.5,100,800,40428.42307692308,201.0682050373034,0.09186405053873778,0.027927889336299257,0.40331455162357466,0.012115078932473565,0.11006851926174697,2.8,24,968.125,334,1000,4.8,0.6153846153846154,0.46153846153846156,98.91618657772054,unknown,5,00
520.875,134,2034,389203.83928571426,623.8620354579322,0.123375764036626,0.03239868740452996,0.2822474171389785,0.008151800358531329,0.09028732113941208,1.6,12,747.5833333333334,0,2534,2.4,0.42857142857142855,0.5714285714285714,39.6770406139678,unknown,5,00
471.42857142857144,100,1100,140610.61904761902,374.98082490657976,0.07742999280138876,0.028903908266586686,0.1874222147185757,0.004602516951983494,0.06784185250996241,1.4,30,732.0666666666667,33,2734,6.0,0.5,0.3333333333333333,175.84303370591425,unknown,5,00
799.6666666666666,266,1600,221017.86666666664,470.1253733491383,0.04518473052712014,0.0058587509857641286,0.08718080753331732,0.0007792019608123858,0.02791418923795541,1.2,0,0,0,0,0,0.6,0.2,251.84769636486186,unknown,5,00
357.6363636363636,100,1400,135074.85454545455,367.52531143508276,0.08960386833157118,0.01673969687358339,0.40331455162357466,0.013396721105316497,0.11574420549347815,2.2,21,984.1428571428571,367,1333,4.2,0.5,0.6,114.88619620409345,unknown,5,00
495.875,100,2034,398177.5535714286,631.0131167982395,0.09703179016027648,0.011135671344095804,0.2822474171389785,0.010593426068338204,0.10292437062395964,1.6,15,635.8,234,2600,3.0,0.5714285714285714,0.42857142857142855,56.26002954139605,unknown,5,00
386.6,133,1133,121561.15555555557,348.6562139924593,0.0762768050673706,0.024080040305316505,0.23434899328079664,0.004431982415007743,0.06657313583576895,2.0,17,548.7058823529412,33,2900,3.4,0.5555555555555556,0.4444444444444444,161.0677142699789,unknown,5,00
248.45454545454547,100,533,18519.67272727273,136.0870042556332,0.06134288431718506,0.01535343566349804,0.1628197259615158,0.001779921475032109,0.04218911559907495,2.2,38,414.1842105263158,34,1600,7.6,0.6,0.6,279.48154171906975,unknown,5,00
576.1428571428571,100,2200,554313.8095238096,744.5225379555743,0.1273706084972483,0.01870783720889627,0.40331455162357466,0.01826957308769217,0.1351649846953425,1.4,21,1058.7619047619048,367,2900,4.2,0.5,0.6666666666666666,70.67232105542156,unknown,5,00
470.55555555555554,100,1834,314116.52777777775,560.4609957684636,0.05454194220297436,0.017434990771490237,0.22417064756615318,0.004144800056273504,0.06438012159256538,1.8,6,933.3333333333334,433,2200,1.2,0.625,0.25,76.11213986863412,unknown,5,00
390.90909090909093,133,1133,94487.09090909091,307.38752562374896,0.10354030004180377,0.023750771835792446,0.2822474171389785,0.007047820622360516,0.0839512991106184,2.2,10,766.7,233,1567,2.0,0.5,0.5,54.555930844205726,unknown,5,00
274.1111111111111,100,533,23804.361111111113,154.286620000281,0.07708194111964894,0.028903908266586686,0.1874222147185757,0.003374833621760103,0.05809331821956896,1.8,51,766.1176470588235,34,1167,10.2,0.625,0.5,226.0839004790326,unknown,5,00
344.5,100,1033,70351.0,265.2376293062506,0.05898952104139995,0.011792313316903634,0.10943535500033869,0.001099494767140111,0.033158630356818285,2.4,5,853.4,67,1600,1.0,0.6363636363636364,0.7272727272727273,892.8727614870703,unknown,5,00
275.1666666666667,100,800,43806.15151515151,209.29919138675982,0.09153655276855072,0.027927889336299257,0.40331455162357466,0.013585249628703406,0.116555779044642,2.4,26,861.3846153846154,0,1000,5.2,0.6363636363636364,0.45454545454545453,84.78530278090332,unknown,5,00
485.1111111111111,134,1900,295081.36111111107,543.2139183702044,0.11090961785753285,0.013376943883888388,0.2822474171389785,0.008518416909315384,0.09229527024347123,1.8,10,850.3,334,2534,2.0,0.5,0.5,44.63667069071377,unknown,5,00
404.125,100,867,77269.55357142857,277.9740160004682,0.07488963749254357,0.028903908266586686,0.1874222147185757,0.003982957337078469,0.06311067530203165,1.6,30,720.9333333333333,33,2400,6.0,0.42857142857142855,0.2857142857142857,200.96346709247342,unknown,5,00
256.53846153846155,100,667,25663.102564102566,160.1970741433893,0.05208351937099054,0.012422410055865184,0.10943535500033869,0.0007577369286427046,0.02752702179028281,2.6,26,960.2307692307693,0,1000,5.2,0.5833333333333334,0.75,967.2788249443261,unknown,5,00
437.22222222222223,100,2034,375308.1944444445,612.624023724539,0.09692474708610642,0.0038952154385713347,0.2822474171389785,0.009477274509058829,0.09735129433684397,1.8,15,933.3333333333334,300,1000,3.0,0.625,0.375,63.074898085892414,unknown,5,00
407.3333333333333,133,1133,124948.00000000001,353.47984383837223,0.0724046688865276,0.024408858957197188,0.23434899328079664,0.004789302713703314,0.06920478822815163,1.8,24,702.5833333333334,33,3767,4.8,0.5,0.5,144.960942842981,unknown,5,00
247.25,100,533,16853.477272727272,129.8209431206201,0.058852424754340986,0.005770930986108677,0.1628197259615158,0.0017372919010953233,0.04168083373800629,2.4,32,896.84375,0,1367,6.4,0.6363636363636364,0.6363636363636364,372.2706558065058,unknown,5,00
500.22222222222223,100,1200,109388.94444444445,330.73999522955256,0.07578804821936795,0.013021416894609233,0.18508337548276166,0.003395963642400875,0.058274897189106,1.8,4,1000.0,1000,1000,0.8,0.625,0.75,794.0897418110732,unknown,5,00
433.3,133,1133,109160.67777777778,330.39473025122203,0.08294623760648934,0.028903908266586686,0.23434899328079664,0.004004609794562616,0.06328198633547004,2.0,8,408.375,0,2167,1.6,0.4444444444444444,0.4444444444444444,49.596300767459745,unknown,5,00
266.625,100,533,22215.98214285714,149.05026716801666,0.07887052802647505,0.030154683753058516,0.1874222147185757,0.0038075978983429268,0.06170573634876199,1.6,53,678.5471698113207,33,1067,10.6,0.5714285714285714,0.42857142857142855,200.96346709247342,unknown,5,00
403.1818181818182,100,1200,90526.76363636364,300.8766585103664,0.0540925076868098,0.007655889114995842,0.10906614873212232,0.0009653351061341189,0.031069842389914355,2.2,3,789.0,367,1000,0.6,0.6,0.7,818.4666980298144,unknown,5,00
408.90909090909093,167,733,36635.09090909091,191.4029542851701,0.06655715469675554,0.010431791125281815,0.1712220187164093,0.0019392123789940489,0.044036489176523246,2.2,3,1344.6666666666667,34,2500,0.6,0.4,0.3,176.9045921498722,unknown,5,00
348.22222222222223,100,867,59203.44444444445,243.31757939870366,0.0731346484260639,0.028903908266586686,0.1874222147185757,0.0035034316964646208,0.059189793853878396,1.8,31,705.2258064516129,33,1634,6.2,0.625,0.5,226.0839004790326,unknown,5,00
272.3333333333333,100,667,24439.878787878788,156.33259029351106,0.06428308609047907,0.02797283341967639,0.10943535500033869,0.0008906480345235053,0.029843726887295852,2.4,25,642.92,200,1533,5.0,0.5454545454545454,0.6363636363636364,892.8727614870703,unknown,5,00
436.3,166,733,40123.78888888889,200.30923315935513,0.07779594056497058,0.028118041148278778,0.19347322571569436,0.003294900908308837,0.05740122741116985,2.0,3,1655.3333333333333,900,2466,0.6,0.4444444444444444,0.4444444444444444,143.63255428165803,unknown,5,00
396.8181818181818,133,1233,89424.56363636366,299.0394014780722,0.06077164894733562,0.017733071499871033,0.11374313371377653,0.0010455184467727334,0.03233447767898429,2.2,3,1044.0,566,1700,0.6,0.4,0.2,354.7910257635568,unknown,5,00
261.1666666666667,100,533,17340.878787878788,131.68477052369718,0.06623979554572627,0.005891325771071087,0.18985959051236656,0.002277081449776246,0.04771877460472184,2.4,29,500.3448275862069,34,1800,5.8,0.5454545454545454,0.6363636363636364,604.0196754375777,unknown,5,00
446.9,100,1200,102220.32222222221,319.71913020997386,0.0800933793345466,0.005797450996845085,0.18508337548276166,0.0031502086089670233,0.05612671920722806,2.0,5,1160.4,34,3467,1.0,0.5555555555555556,0.6666666666666666,882.3219353456368,unknown,5,00
399.8181818181818,166,733,36666.763636363634,191.4856747549634,0.06245216036593176,0.012732515020151568,0.11374313371377653,0.0011183759759129646,0.03344212875869245,2.2,4,1208.0,666,2166,0.8,0.4,0.3,354.7910257635568,unknown,5,00
378.72727272727275,100,667,42918.01818181818,207.16664350666633,0.06173176313626094,0.028981197173483544,0.19697103641787408,0.002394848994921442,0.048937194391602,2.2,9,707.2222222222222,33,3133,1.8,0.4,0.5,218.44745028136035,unknown,5,00
